@relation packet
@attribute duration real
@attribute protocol_type {udp, tcp, icmp} 
@attribute service {private,domain_u,http,HTTP,smtp, ftp_data,ftp,eco_i, other,auth,ecr_i, IRC,XLL,X11,Xll, finger, time, domain, telnet, pop_3, ldap, login, name, ntp_u, http_443, sunrpc, printer, systat, tim_i, netstat, remote_job, link, urp_i, sql_net, bgp, pop_2, tftp_u, uucp, imap4, pm_dump, nnsp, courier, daytime, iso_tsap, echo,discard, ssh, whois, mtp, gopher, rje, ctf, supdup, hostnames, csnet_ns, uucp_path, nntp, netbios_ns, netbios_dgm, netbios_ssn, vmnet, Z39_50, exec, shell, efs, klogin, kshell, icmp}
@attribute flag {SF, RSTR, S1, REJ, S3, RSTO, S0, S2, RSTOS0,SH, OTH}
@attribute src_bytes real
@attribute dst_bytes real
@attribute land {0, 1}
@attribute urgent real
@attribute logged_in {0, 1}
@attribute is_host_login {0, 1}
@attribute is_guest_login{0, 1}
@attribute count real
@attribute Intrutor {normal,probe,DOS,U2R,R2L}

@data
0,tcp,sql_net,S0,0,0,0,0,0,0,0,119,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,120,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,149,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,203,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,206,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,207,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,210,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,211,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,214,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,215,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,266,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,267,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,270,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,271,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,274,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,275,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,278,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,279,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,282,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,283,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,286,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,287,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,268,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,271,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,272,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,275,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,276,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,280,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,199,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,203,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,206,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,207,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,210,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,211,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,214,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,215,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,218,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,219,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,222,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,223,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,226,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,157,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,162,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,163,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,166,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,167,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,170,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,171,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,174,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,175,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,178,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,179,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,181,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,183,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,184,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,185,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,215,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,216,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,219,DOS
0,tcp,sql_net,S0,0,0,0,0,0,0,0,139,DOS
0,tcp,ssh,RSTO,0,0,0,0,0,0,0,19,probe
3,tcp,ssh,SF,651,9615,0,0,1,0,0,1,normal
7,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
6,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
5,tcp,ssh,SF,0,15,0,0,1,0,0,1,probe
0,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
5,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
4,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
0,tcp,ssh,REJ,0,0,0,0,0,0,0,1,probe
6,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
7,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
6,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
4,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
6,tcp,ssh,RSTO,0,15,0,0,1,0,0,1,probe
6,tcp,ssh,SF,0,15,0,0,1,0,0,1,probe
2,tcp,ssh,SF,651,9615,0,0,1,0,0,1,normal
2,tcp,ssh,SF,651,9615,0,0,1,0,0,1,normal
2,tcp,ssh,SF,651,9615,0,0,1,0,0,1,normal
0,tcp,ssh,S0,0,0,0,0,0,0,0,199,probe
1,tcp,ssh,RSTOS0,0,0,0,0,0,0,0,200,probe
0,tcp,ssh,SH,0,0,0,0,0,0,0,1,probe
5,tcp,ssh,SF,651,9615,0,0,0,0,0,1,normal
0,tcp,ssh,S0,0,0,0,0,0,0,0,206,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,209,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,210,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,213,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,214,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,218,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,220,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,222,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,223,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,226,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,227,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,230,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,231,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,234,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,235,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,239,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,242,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,201,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,231,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,234,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,235,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,239,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,242,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,243,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,247,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,250,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,252,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,253,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,256,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,257,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,260,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,261,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,264,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,265,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,268,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,201,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,204,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,205,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,208,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,225,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,226,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,229,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,233,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,234,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,237,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,241,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,242,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,245,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,249,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,250,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,253,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,254,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,270,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,215,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,219,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,221,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,223,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,225,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,227,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,229,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,231,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,233,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,235,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,237,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,239,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,241,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,243,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,245,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,247,DOS
0,tcp,ssh,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sunrpc,SH,0,0,0,0,0,0,0,1,probe
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,253,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,257,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,266,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,269,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,270,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,273,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,274,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,277,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,278,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,281,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,282,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,285,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,286,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,289,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,290,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,293,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,294,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,297,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,298,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,96,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,98,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,99,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,100,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,120,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,122,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,123,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,124,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,125,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,126,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,127,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,128,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,129,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,130,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,131,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,132,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,133,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,134,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,135,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,136,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,206,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,209,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,210,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,213,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,214,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,218,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,211,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,277,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,278,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,281,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,282,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,285,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,286,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,289,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,290,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,292,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,295,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,296,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,299,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,201,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,293,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,297,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,298,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,203,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,207,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,208,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,212,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,213,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,216,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,220,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,221,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,224,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,225,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,228,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,229,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,232,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,226,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,227,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,230,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,231,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,234,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,235,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,239,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,242,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,243,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,247,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,250,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,251,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,254,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,255,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,258,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,259,DOS
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,262,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,145,probe
0,tcp,supdup,S0,0,0,0,0,0,0,0,11,probe
0,tcp,supdup,S0,0,0,0,0,0,0,0,12,probe
0,tcp,supdup,S0,0,0,0,0,0,0,0,13,probe
0,tcp,supdup,SH,0,0,0,0,0,0,0,1,probe
0,tcp,supdup,S0,0,0,0,0,0,0,0,99,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,102,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,103,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,106,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,107,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,110,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,111,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,114,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,115,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,118,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,119,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,122,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,123,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,126,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,127,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,130,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,131,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,134,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,135,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,138,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,126,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,127,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,128,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,129,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,130,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,87,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,92,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,93,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,94,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,95,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,96,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,121,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,122,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,126,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,131,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,132,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,133,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,134,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,135,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,136,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,229,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,230,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,233,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,234,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,237,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,241,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,242,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,245,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,249,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,250,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,253,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,254,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,257,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,258,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,261,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,262,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,265,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,266,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,246,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,247,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,250,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,251,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,254,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,255,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,258,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,259,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,262,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,263,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,266,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,267,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,270,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,271,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,274,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,275,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,278,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,279,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,282,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,283,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,201,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,204,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,205,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,208,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,209,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,212,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,213,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,216,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,220,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,221,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,224,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,225,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,228,DOS
0,tcp,supdup,S0,0,0,0,0,0,0,0,229,DOS
0,tcp,systat,REJ,0,0,0,0,0,0,0,160,probe
1,tcp,systat,RSTR,0,0,0,0,0,0,0,161,probe
0,tcp,systat,S0,0,0,0,0,0,0,0,221,probe
1,tcp,systat,RSTOS0,0,0,0,0,0,0,0,222,probe
0,tcp,systat,SH,0,0,0,0,0,0,0,1,probe
0,tcp,systat,S0,0,0,0,0,0,0,0,188,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,252,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,255,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,256,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,259,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,260,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,262,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,263,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,266,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,267,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,270,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,271,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,274,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,275,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,278,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,279,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,281,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,284,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,285,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,204,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,202,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,205,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,206,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,208,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,210,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,213,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,214,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,217,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,218,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,221,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,238,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,283,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,286,DOS
0,tcp,systat,S0,0,0,0,0,0,0,0,287,DOS
